iso3,year,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv
BRN,2017,WPR,56.06846949569,238,2,238,2,,,,,,,1,238,,,,,1,,,,,,,0.00840336134453782,0.00840336134453782,0.00739927207033574,,,0.00840336134453782,0.00739927207033574,0.00840336134453782
BRN,2018,WPR,58.7467362924282,252,3,252,3,,,,,,,1,252,,,,,1,,,,,,,0.0119047619047619,0.0119047619047619,0.00814612929988608,,,0.0119047619047619,0.00814612929988608,0.0119047619047619
BRN,2019,WPR,55.8509656216536,242,2,241,2,,,,,,,1,242,,,,,0.995867768595041,,,,,,,0.00829875518672199,0.00829875518672199,0.0072783435799765,,,0.00829875518672199,0.0072783435799765,0.00829875518672199
BRN,2020,WPR,71.7742175124519,314,5,314,5,,,,,,,1,314,,,,,1,,,,,,,0.0159235668789809,0.0159235668789809,0.00805536966836734,,,0.0159235668789809,0.00805536966836734,0.0159235668789809
BTN,2000,SEA,192.888831736642,1140,,,,,,,,,,,1140,,,,,,,,,,,,,,,,,,,
BTN,2001,SEA,171.7902800165,1037,,,,,,,,,,,1095,,,,,,,,,,,,,,,,,,,
BTN,2002,SEA,176.778539831987,1089,,,,,,,,,,,1089,,,,,,,,,,,,,,,,,,,
BTN,2003,SEA,163.417431192661,1026,,,,,,,,0,,,1056,,,,,,,,,,,,,,,,,,,
BTN,2004,SEA,154.66281783757,988,,,,250,,0,,0,,,1002,,,,,0.249500998003992,,,,,,,0,,,,,,,
BTN,2005,SEA,155.223015550047,1007,,,,0,250,,1,,0,,1018,,,,,0,,,,,,,,,,,,,,
BTN,2006,SEA,139.488046923962,917,,,,0,0,0,,3,,,934,,,,,0,,,,,,,,,,,,,,
BTN,2007,SEA,150.254259084066,999,,,,0,0,0,0,0,2,,1008,,,,,0,,,,,,,,,,,,,,
BTN,2008,SEA,143.088782047941,961,,,,68,0,2,0,2,0,,985,,,,,0.0690355329949239,,,,,,,0.0294117647058824,,,,,,,
BTN,2009,SEA,165.848725323552,1125,,,,,136,,2,,2,,1150,,,,,,,,,,,,,,,,,,,
BTN,2010,SEA,191.246706792978,1311,,,,,,,,,,,1332,,,,,,,,,,,,,,,,,,,
BTN,2011,SEA,178.134334924282,1235,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,,,
BTN,2012,SEA,161.064565510518,1130,,,,1156,,0,,0,,,1145,,,,,1,,,,,,,,,,,,,,
BTN,2013,SEA,152.06234556168,1080,,,,,1115,,1,,1,,1115,,,,,,,,,,,,,,,,,,,
BTN,2014,SEA,148.250546204522,1066,,,,,703,,7,,7,,1082,,,,,0.649722735674677,,,,,,,0.00995732574679943,0.00995732574679943,0.00337402204435606,,,0.00995732574679943,0.00337402204435606,0.00995732574679943
BTN,2015,SEA,132.301118995446,963,6,649,6,,,,,,,,975,,,,,0.665641025641026,,,,,,,0.00924499229583975,0.00924499229583975,0.00341445415022925,,,0.00924499229583975,0.00341445415022925,0.00924499229583975
BTN,2016,SEA,154.607129574077,1139,6,1139,3,,,,,,,1,1145,,,,,0.994759825327511,,,,,,,0.00526777875329236,0.00526777875329236,0.00242211066906177,,,0.00526777875329236,0.00242211066906177,0.00526777875329236
BTN,2017,SEA,116.019705913518,865,5,864,5,,,,,,,1,881,,,,,0.980703745743473,,,,,,,0.00578703703703704,0.00578703703703704,0.00294847564012138,,,0.00578703703703704,0.00294847564012138,0.00578703703703704
BTN,2018,SEA,119.035625851675,898,2,883,2,,,,,,,1,918,,,,,0.961873638344226,,,,,,,0.00226500566251416,0.00226500566251416,0.00197757758575278,,,0.00226500566251416,0.00197757758575278,0.00226500566251416
BTN,2019,SEA,131.700681698454,1005,3,970,3,,,,,,,1,1016,,,,,0.954724409448819,,,,,,,0.00309278350515464,0.00309278350515464,0.00206189737577227,,,0.00309278350515464,0.00206189737577227,0.00309278350515464
BTN,2020,SEA,118.064519473518,911,6,911,6,,,,,,,1,919,,,,,0.991294885745375,,,,,,,0.00658616904500549,0.00658616904500549,0.00302528176903513,,,0.00658616904500549,0.00302528176903513,0.00658616904500549
BWA,2000,AFR,565.436220169619,9292,,,,,,,,,,,10350,,,,,,,,,,,,,,,,,,,
BWA,2001,AFR,574.320733468126,9618,,,,,,,,,,,10212,,,,,,,,,,,,,,,,,,,
BWA,2002,AFR,598.602517720782,10204,,,,,,,,,,,10204,,,,,,,,,,,,,,,,,,,
BWA,2003,AFR,568.615885612611,9862,,,,3822,1346,3276,1237,,,,10030,,,,,0.381056829511466,,,,,,,0.857142857142857,,,,,,,
BWA,2004,AFR,573.82105007383,10131,,,,62,,47,,,,,10242,,,,,0.00605350517477055,,,,,,,0.758064516129032,,,,,,,
BWA,2005,AFR,559.064453605932,10058,,,,2291,1266,1829,1008,,,,10104,,,,,0.226741884402217,,,,,,,0.798341335661283,,,,,,,
BWA,2006,AFR,466.144600691428,8558,,,,5046,4583,3590,3260,,,,9035,,,,,0.558494742667405,,,,,,,0.711454617518827,,,,,,,
BWA,2007,AFR,424.536299933136,7962,,,,5480,5106,3698,3493,1049,,,8454,,,,,0.648213863259995,,,,,,,0.674817518248175,0.674817518248175,0.00528097444457401,,,0.674817518248175,0.00528097444457401,0.674817518248175
BWA,2008,AFR,464.127840570964,8891,,,,6120,5605,4149,3809,1310,1156,,9645,0.675,2008,,,0.63452566096423,0.675,0.54,0.81,,,,0.677941176470588,,,0.0688775510204082,,0.675,0.0688775510204082,0.675
BWA,2009,AFR,428.053309581033,8362,,,,6795,6027,4415,3960,1610,1379,,9088,,,,,0.74768926056338,,,,,,,0.649742457689478,0.649742457689478,0.00524660711084852,,,0.649742457689478,0.00524660711084852,0.649742457689478
BWA,2010,AFR,352.925309470154,7013,,,,6147,6098,4018,3990,1720,1776,,7632,,,,,0.805424528301887,,,,,,,0.653652188059216,0.653652188059216,0.00571705674333481,,,0.653652188059216,0.00571705674333482,0.653652188059216
BWA,2011,AFR,327.626294652293,6603,,,,6545,5369,4129,3441,2206,1547,,6733,,,,,0.972077825634932,,,,,,,0.630863254392666,0.630863254392666,0.00597594485432589,,,0.630863254392666,0.00597594485432589,0.630863254392666
BWA,2012,AFR,335.760174665895,6848,,,,6850,5940,4080,3759,2864,2450,,7567,,,,,0.90524646491344,,,,,,,0.595620437956204,0.595620437956204,0.00596661963215508,,,0.595620437956204,0.00596661963215508,0.595620437956204
BWA,2013,AFR,331.337261478625,6834,,,,6759,6321,4083,3832,3116,2753,,6958,,,,,0.971399827536649,,,,,,,0.604083444296494,0.604083444296494,0.00595208783752937,,,0.604083444296494,0.00595208783752937,0.604083444296494
BWA,2014,AFR,288.180850600325,6019,,,,,5496,,3280,,2546,,6019,,,,,0.913108489782356,,,,,,,0.596797671033479,0.596797671033479,0.00636390473117786,,,0.596797671033479,0.00636390473117786,0.596797671033479
BWA,2015,AFR,234.449120014184,4972,2693,4515,2099,,,,,,,,5073,,,,,0.890005913660556,,,,,,,0.596456256921373,0.596456256921373,0.00700701007098877,,,0.596456256921373,0.00700701007098877,0.596456256921373
BWA,2016,AFR,252.786555088718,5460,2654,4432,2146,,,,,,,1,5541,,,,,0.79985562172893,,,,,,,0.598826714801444,0.598826714801444,0.00667809104679025,,,0.598826714801444,0.00667809104679025,0.598826714801444
BWA,2017,AFR,239.175429781105,5274,2705,5626,2459,,,,,,,1,5383,,,,,1,,,,,,,0.480803412726626,0.480803412726626,0.00692652405920208,,,0.480803412726626,0.00692652405920208,0.480803412726626
BWA,2018,AFR,206.471236214363,4654,1617,3008,1600,,,,,,,1,4718,,,,,0.637558287409919,,,,,,,0.537566489361702,0.537566489361702,0.00736119952141459,,,0.537566489361702,0.00736119952141459,0.537566489361702
BWA,2019,AFR,134.088465396798,3089,1296,2658,1191,,,,,,,1,3121,,,,,0.851650112143544,,,,,,,0.487584650112867,0.487584650112867,0.00907226459951032,,,0.487584650112867,0.00907226459951032,0.487584650112867
BWA,2020,AFR,105.629086270132,2484,923,1904,904,,,,,,,1,2521,,,,,0.755255850852836,,,,,,,0.484768907563025,0.484768907563025,0.0101249700458618,,,0.484768907563025,0.0101249700458618,0.484768907563025
CAF,2000,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,2001,AFR,68.5112584147946,2550,,,,,,,,,,,2578,,,,,,,,,,,,,,,,,,,
CAF,2002,AFR,127.218198014849,4837,,,,,,,,,,,4837,,,,,,,,,,,,,,,,,,,
CAF,2003,AFR,101.3092650827,3932,,,,0,,0,,,,,3932,,,,,0,,,,,,,,,,,,,,
CAF,2004,AFR,98.6897845214114,3908,,,,,,,,,,,4091,,,,,,,,,,,,,,,,,,,
CAF,2005,AFR,79.4873191725395,3210,,,,,,,,,,,3338,,,,,,,,,,,,,,,,,,,
CAF,2006,AFR,146.791886986031,6045,,,,,,,,,,,6375,,,,,,,,,,,,,,,,,,,
CAF,2007,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,2008,AFR,159.195276418974,6803,,,,,,,,,,,6935,,,,,,,,,,,,,,,,,,,
CAF,2009,AFR,201.562007578805,8743,,,,3749,3749,1230,1230,427,427,,8996,,,,,0.41674077367719,,,,,,,0.328087489997333,,,,,,,
CAF,2010,AFR,151.432775633069,6643,,,,2638,2638,862,862,534,534,,6760,,,,,0.390236686390533,,,,,,,0.326762699014405,,,,,,,
CAF,2011,AFR,126.984802333931,5611,,,,1890,1890,733,733,68,68,,5724,,,,,0.330188679245283,,,,,,,0.387830687830688,,,,,,,
CAF,2012,AFR,182.219366059637,8084,,,,3839,3839,1483,1483,964,290,,8283,,,,,0.463479415670651,,,,,,,0.386298515238343,,,,,,,
CAF,2013,AFR,193.122891582517,8590,,,,3978,3978,1597,1597,1125,,,8848,,,,,0.449593128390597,,,,,,,0.401458019105078,,,,,,,
CAF,2014,AFR,228.172263114473,10186,,,,,5201,,1781,,,,10186,,,,,0.510602788140585,,,,,,,0.342434147279369,,,,,,,
CAF,2015,AFR,232.775471932851,10459,1963,5071,,,,,,,,,10799,,,,,0.469580516714511,,,,,,,0.387103135476237,,,,,,,
CAF,2016,AFR,228.222200625297,10356,2047,6765,1580,,,,,,,0,10618,,,,,0.63712563571294,,,,,,,0.302586844050259,0.302586844050259,0.0045383655641556,,,0.302586844050259,0.0045383655641556,0.302586844050259
CAF,2017,AFR,210.26874756719,9664,2098,7515,1541,,,,,,,0,9819,,,,,0.765352887259395,,,,,,,0.2791749833666,0.2791749833666,0.00458909034919131,,,0.2791749833666,0.00458909034919131,0.2791749833666
CAF,2018,AFR,233.178859392998,10881,2274,8739,1923,,,,,,,0,11032,,,,,0.792150108774474,,,,,,,0.260212838997597,0.260212838997597,0.00422892369792196,,,0.260212838997597,0.00422892369792196,0.260212838997597
CAF,2019,AFR,253.857652156009,12046,2578,10184,2283,,,,,,,0,12241,,,,,0.83195817335185,,,,,,,0.253142183817753,0.253142183817753,0.00398230328733064,,,0.253142183817753,0.00398230328733064,0.253142183817753
CAF,2020,AFR,261.089361716225,12610,3087,10256,2869,,,,,,,1,12785,,,,,0.802190066484161,,,,,,,0.300994539781591,0.300994539781591,0.00410465622617463,,,0.300994539781591,0.00410465622617463,0.300994539781591
CAN,2000,AMR,5.63285815178372,1723,,,,271,,36,,,,,1723,,,,,0.157283807312826,,,,,,,0.132841328413284,,,,,,,
CAN,2001,AMR,5.73185192055252,1770,,,,294,,45,,,,,1770,,,,,0.166101694915254,,,,,,,0.153061224489796,,,,,,,
CAN,2002,AMR,5.33705216391165,1664,,,,301,,67,,,,,1664,,,,,0.180889423076923,,,,,,,0.222591362126246,,,,,,,
CAN,2003,AMR,5.17021602420169,1628,,,,359,313,61,38,,,,1628,,,,,0.220515970515971,,,,,,,0.16991643454039,,,,,,,
CAN,2004,AMR,4.85298199084785,1544,,,,372,,36,,,,,1613,,,,,0.230626162430254,,,,,,,0.0967741935483871,,,,,,,
CAN,2005,AMR,4.82522353267735,1552,,,,414,363,63,57,,,,1616,,,,,0.256188118811881,,,,,,,0.152173913043478,,,,,,,
CAN,2006,AMR,4.71770686622126,1535,,,,441,388,62,55,,,,1621,,,,,0.272054287476866,,,,,,,0.140589569160998,,,,,,,
CAN,2007,AMR,4.6096670305105,1518,,,,505,495,63,56,,,,1547,,,,,0.326438267614738,,,,,,,0.124752475247525,,,,,,,
CAN,2008,AMR,4.68239531546896,1561,,,,574,577,94,73,,,,1601,0.127,2007,0,2008,0.358525921299188,,,,,,,0.163763066202091,,,,,,,
CAN,2009,AMR,4.63164728432414,1563,,,,645,576,64,64,,,,1599,0.05,2008,,,0.403377110694184,0.05,0.039,0.062,,,,0.0992248062015504,,,0.00586734693877551,,0.05,0.00586734693877551,0.05
CAN,2010,AMR,3.98564278344172,1361,,,,658,382,53,23,,,,1385,0.039,2009,,,0.475090252707581,0.039,0.03,0.049,,,,0.0805471124620061,,,0.00484693877551021,,0.039,0.00484693877551021,0.039
CAN,2011,AMR,4.14022855682982,1430,,,,513,529,61,77,,,,1452,,,,,0.353305785123967,,,,,,,0.118908382066277,,,,,,,0.0384927204658902
CAN,2012,AMR,4.73340167414662,1653,,,,738,716,56,57,,,,1686,,,,,0.437722419928826,,,,,,,0.0758807588075881,,,,,,,0.0379854409317804
CAN,2013,AMR,4.64068215194494,1638,,,,695,671,70,50,,,,1638,,,,,0.424297924297924,,,,,,,0.100719424460432,,,,,,,0.0374781613976705
CAN,2014,AMR,4.396548731677,1568,,,,,803,,64,,,,1568,,,,,0.512117346938776,,,,,,,0.0797011207970112,,,,,,,0.0369708818635607
CAN,2015,AMR,4.55218339925302,1640,58,715,,,,,,,,,1640,,,,,0.435975609756098,,,,,,,0.0811188811188811,,,,,,,0.0364636023294509
CAN,2016,AMR,4.77696388598811,1738,97,769,,,,,,,,1,1738,,,,,0.442462600690449,,,,,,,0.126137841352406,,,,,,,0.0359563227953411
CAN,2017,AMR,4.88945755905919,1796,26,1074,,,,,,,,1,1796,,,,,0.597995545657016,,,,,,,0.0242085661080075,,,,,,,0.0354490432612313
CAN,2018,AMR,4.84429241206328,1796,42,1202,,,,,,,,1,1796,,,,,0.669265033407572,,,,,,,0.0349417637271215,0.0349417637271215,0.00448999587488183,,,0.0349417637271215,0.00448999587488183,0.0349417637271215
CAN,2019,AMR,5.11079109860571,1912,34,1193,,,,,,,,1,1912,,,,,0.623953974895398,,,,,,,0.0284995808885163,0.0284995808885163,0.00392982621586845,,,0.0284995808885163,0.00392982621586845,0.0284995808885163
CAN,2020,AMR,4.67646827922421,1765,45,663,,,,,,,,1,1765,,,,,0.375637393767705,,,,,,,0.0678733031674208,,,,,,,
CHE,2000,EUR,8.07697454731147,577,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,
CHE,2001,EUR,7.64711929255371,549,,,,,,,,,,,617,,,,,,,,,,,,,,,,,,,
CHE,2002,EUR,8.22671610821483,594,,,,,,,,,,,671,,,,,,,,,,,,,,,,,,,
CHE,2003,EUR,7.86972252211399,572,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,
CHE,2004,EUR,7.52349076863586,551,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,
CHE,2005,EUR,6.95834119643939,514,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,
CHE,2006,EUR,6.34221605610434,473,,,,0,,,,,,,519,,,,,0,,,,,,,,,,,,,,
CHE,2007,EUR,5.57251930678921,420,,,,,0,,,,,,472,,,,,,,,,,,,,,,,,,,
CHE,2008,EUR,6.07386289546685,463,,,,,,,,,,,516,,,,,,,,,,,,,,,,,,,
CHE,2009,EUR,6.52069471455562,503,,,,,,,,,,,554,,,,,,,,,,,,,,,,,,,
CHE,2010,EUR,6.50558596760474,508,,,,,,,,,,,548,,,,,,,,,,,,,,,,,,,
CHE,2011,EUR,6.62704938972969,524,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,,
CHE,2012,EUR,5.19480130259643,416,,,,,,,,,,,463,,,,,,,,,,,,,,,,,,,
CHE,2013,EUR,5.74678907409609,466,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,,
CHE,2014,EUR,5.15476292172937,423,,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,
CHE,2015,EUR,6.40007713840619,531,,,,,,,,,,,564,,,,,,,,,,,,,,,,,,,
CHE,2016,EUR,6.83777818748758,573,,,,,,,,,,,609,,,,,,,,,,,,,,,,,,,
CHE,2017,EUR,6.25606314815741,529,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,
CHE,2018,EUR,5.5479875115153,473,,,,,,,,,,,516,,,,,,,,,,,,,,,,,,,
CHE,2019,EUR,4.67911894285434,402,,,,,,,,,,,435,,,,,,,,,,,,,,,,,,,
CHE,2020,EUR,4.05563827311616,351,,,,,,,,,,,387,,,,,,,,,,,,,,,,,,,
CHL,2000,AMR,19.6905949870783,3021,,,,,,,,,,,3021,,,,,,,,,,,,,,,,,,,
CHL,2001,AMR,19.3734100398347,3006,,,,,,,,,,,3006,,,,,,,,,,,,,,,,,,,
CHL,2002,AMR,15.6078522033308,2448,,,,,,,,,,,2568,,,,,,,,,,,,,,,,,,,
CHL,2003,AMR,14.1264957981088,2239,,,,,,,,,,,2321,,,,,,,,,,,,,,,,,,,
CHL,2004,AMR,16.6344343280775,2664,,,,,,,,,,,2756,,,,,,,,,,,,,,,,,,,
CHL,2005,AMR,15.4794810981323,2505,,,,,,,,,,,2633,,,,,,,,,,,,,,,,,,,
CHL,2006,AMR,15.4819708108597,2532,,,,,61,,61,,,,2559,,,,,,,,,,,,,,,,,,,
CHL,2007,AMR,14.6277713138515,2418,,,,,,,,,,,2492,,,,,,,,,,,,,,,,,,,
CHL,2008,AMR,14.5257538863274,2427,,,,,,,,,,,2494,,,,,,,,,,,,,,,,,,,
CHL,2009,AMR,14.2009586061599,2398,,,,,,,,,,,2516,,,,,,,,,,,,,,,,,,,
CHL,2010,AMR,13.9252494251879,2376,,,,,,,,,,,2472,,,,,,,,,,,,,,,,,,,
CHL,2011,AMR,14.2164276449983,2450,,,,286,259,148,120,,,,2535,,,,,0.112820512820513,,,,,,,0.517482517482518,,,,,,,
CHL,2012,AMR,13.7583368251195,2394,,,,392,392,142,140,,,,2460,,,,,0.159349593495935,,,,,,,0.362244897959184,,,,,,,
CHL,2013,AMR,13.7267648752575,2412,,,,853,853,187,187,,,,2450,,,,,0.348163265306122,,,,,,,0.219226260257913,,,,,,,
CHL,2014,AMR,13.4185717650614,2383,,,,,1213,,213,,66,,2440,,,,,0.497131147540984,,,,,,,0.175597691673537,,,,,,,
CHL,2015,AMR,14.2965613236223,2569,213,1626,,,,,,,,,2657,,,,,0.611968385397064,,,,,,,0.1309963099631,0.1309963099631,0.00675857372464618,,,0.1309963099631,0.00675857372464618,0.1309963099631
CHL,2016,AMR,13.9930250152232,2548,225,1762,,,,,,,,1,2618,,,,,0.673032849503438,,,,,,,0.127695800227015,0.127695800227015,0.00670748379053116,,,0.127695800227015,0.00670748379053116,0.127695800227015
CHL,2017,AMR,14.8345179742654,2740,261,2285,,,,,,,,1,2806,,,,,0.814326443335709,,,,,,,0.114223194748359,0.114223194748359,0.00616921167934232,,,0.114223194748359,0.00616921167934232,0.114223194748359
CHL,2018,AMR,15.7348170228188,2947,263,2508,210,,,,,,,1,3050,,,,,0.822295081967213,,,,,,,0.104864433811802,0.104864433811802,0.00572959550051717,,,0.104864433811802,0.00572959550051717,0.104864433811802
CHL,2019,AMR,15.3651045916705,2912,280,2458,,,,,,,,1,3039,,,,,0.808818690358671,,,,,,,0.113913751017087,0.113913751017087,0.00597657704482363,,,0.113913751017087,0.00597657704482363,0.113913751017087
CHL,2020,AMR,12.6594137990435,2420,214,2065,,,,,,,,1,2547,,,,,0.810757754220652,,,,,,,0.10363196125908,0.10363196125908,0.00630276554259532,,,0.10363196125908,0.00630276554259532,0.10363196125908
CHN,2000,WPR,35.2076037315625,454372,,,,,,,,,,,507852,,,,,,,,,,,,,,,,,,,
CHN,2001,WPR,36.1950760565565,470221,,,,,,,,,,,516315,,,,,,,,,,,,,,,,,,,
CHN,2002,WPR,35.3851838995106,462609,,,,,,,,,,,528466,,,,,,,,,,,,,,,,,,,
CHN,2003,WPR,46.8232609203034,615868,,,,,,,,,,,683577,,,,,,,,,,,,,,,,,,,
CHN,2004,WPR,60.3463283047004,798433,,,,,,,,,,,884892,,,,,,,,,,,,,,,,,,,
CHN,2005,WPR,67.6093304271,899729,,,,,,,,,,,990509,,,,,,,,,,,,,,,,,,,
CHN,2006,WPR,70.6193137826148,945175,,,,1440,1350,108,18,60,60,,1015674,,,,,0.00141777775152263,,,,,,,0.075,,,,,,,
CHN,2007,WPR,72.7716527206735,979502,,,,67265,34557,1523,1187,519,519,,1045939,,2007,,,0.0643106337941314,,,,,,,0.0226417899353304,,,,,,,
CHN,2008,WPR,72.0924204053419,975821,,,,81682,81682,2848,2848,564,564,,1034199,,,,,0.0789809311360773,,,,,,,0.0348669229450797,,,,,,,
CHN,2009,WPR,70.913803447875,965257,,,,63227,63227,2511,2511,1072,1072,,982303,,,,,0.0643660866351828,,,,,,,0.0397140462144337,,,,,,,
CHN,2010,WPR,66.3641118315007,908399,,,,145919,145919,4542,4542,2036,2036,,923308,,,,,0.158039354148345,,,,,,,0.0311268580513847,,,,,,,
CHN,2011,WPR,65.3592842029973,899669,,,,208681,208681,4715,4715,1677,1677,,911884,,,,,0.228845993569358,,,,,,,0.0225942946411029,,,,,,,
CHN,2012,WPR,64.3433663399137,890645,,,,309385,309385,5866,5866,3454,3454,,900678,,,0.0075,2012,0.343502339348802,,,,,,,0.0189601952260129,,,,,,,
CHN,2013,WPR,60.8654460253309,847176,,,,329415,329415,4649,4649,3127,3127,,855241,,,,,0.385172132767255,,,,,,,0.0141128971054749,,,,,,,
CHN,2014,WPR,58.5430474959975,819283,,,,,343515,,5309,,3675,,826155,,,,,0.415799698603773,,,,,,,0.0154549291879539,,,,,,,
CHN,2015,WPR,56.7537555524803,798439,10034,373083,3750,,,,,,,,804163,,,,,0.463939524698351,,,,,,,0.0268948196513913,,,,,,,
CHN,2016,WPR,55.0541604752603,778493,4612,335364,4051,,,,,,,1,783842,,,,,0.427846428234261,,,,,,,0.0137522214668241,,,,,,,
CHN,2017,WPR,54.4080325343694,773150,5308,423205,,,,,,,,1,778390,,,,,0.54369275042074,,,,,,,0.0125423848962087,,,,,,,
CHN,2018,WPR,55.7031647530538,795245,7935,480415,6915,,,,,,,1,801532,,,,,0.599370954621899,,,,,,,0.0165169697032774,,,,,,,
CHN,2019,WPR,50.7932266257078,728265,7725,473782,6137,,,,,,,1,738193,,,,,0.641813184356936,,,,,,,0.016304967263425,0.016304967263425,0.000148751129335131,,,0.016304967263425,0.000148751129335131,
CHN,2020,WPR,43.403368393191,624715,6076,423051,5287,,,,,,,1,633156,,,,,0.668162348615507,,,,,,,0.0143623345648633,0.0143623345648633,0.000150937344961032,,,0.0143623345648633,0.000150937344961032,
CIV,2000,AFR,91.7308531443372,15094,,,,,,,,,,,15541,,,,,,,,,,,,,,,,,,,
CIV,2001,AFR,98.4155546656396,16586,,,,,,,,,,,17110,,,,,,,,,,,,,,,,,,,
CIV,2002,AFR,93.7583114311496,16156,,,,,,,,,,,16604,,,,,,,,,,,,,,,,,,,
CIV,2003,AFR,100.024926684467,17604,,,,4067,4082,1689,1378,,,,18035,,,,,0.225505960632104,,,,,,,0.415293828374723,,,,,,,
CIV,2004,AFR,112.033654279824,20133,,,,194,,80,,0,,,20593,,,,,0.00942067692905356,,,,,,,0.412371134020619,,,,,,,
CIV,2005,AFR,107.227034571824,19681,,,,4079,4079,1551,1551,216,216,,20026,,,,,0.203685209228004,,,,,,,0.380240254964452,,,,,,,
CIV,2006,AFR,110.882939799137,20796,,,,5810,5810,2130,2130,994,994,,21204,,,,,0.274004904734956,,,,,,,0.366609294320138,,,,,,,
CIV,2007,AFR,120.143443959053,23033,,,,11264,11264,4370,4370,1153,1153,,23383,,,,,0.481717487063251,,,,,,,0.387961647727273,,,,,,,
CIV,2008,AFR,120.822819313371,23688,,,,17201,17201,5073,5073,1140,1140,,24048,,,,,0.715277777777778,,,,,,,0.294924713679437,0.294924713679437,0.00297340310907168,,,0.294924713679437,0.00297340310907168,0.294924713679437
CIV,2009,AFR,112.522232376083,22571,,,,17253,17253,5207,5207,1633,1633,,23009,,,,,0.749837020296406,,,,,,,0.301802585057671,0.301802585057671,0.00306654901234508,,,0.301802585057671,0.00306654901234508,0.301802585057671
CIV,2010,AFR,110.593006049206,22708,,,,16991,16992,4112,4112,1118,1088,,23210,,,,,0.732055148642826,,,,,,,0.242010476134424,0.242010476134424,0.0028533634855533,,,0.242010476134424,0.0028533634855533,0.242010476134424
CIV,2011,AFR,106.882742650361,22476,,,,18297,18297,4820,4820,1725,1725,,22920,,,,,0.798298429319372,,,,,,,0.263431163578729,0.263431163578729,0.002949375883261,,,0.263431163578729,0.002949375883261,0.263431163578729
CIV,2012,AFR,110.278891148116,23762,,,,20663,20663,5482,5482,3012,2396,,24222,,,,,0.853067459334489,,,,,,,0.265305134781977,0.265305134781977,0.00287460974715903,,,0.265305134781978,0.00287460974715903,0.265305134781978
CIV,2013,AFR,112.049771486197,24749,,,,22648,22502,5551,5506,3964,3030,,25299,,,,,0.895213249535555,,,,,,,0.245098904980572,0.245098904980572,0.00274439636169647,,,0.245098904980572,0.00274439636169647,0.245098904980572
CIV,2014,AFR,102.769944743107,23275,,,,,22108,,5292,,3964,,23750,,,,,0.930863157894737,,,,,,,0.23937036366926,0.23937036366926,0.00280763204458523,,,0.23937036366926,0.00280763204458523,0.23937036366926
CIV,2015,AFR,96.692744746137,22458,5025,21236,3872,,,,,,,,22879,,,,,0.92818742077888,,,,,,,0.236626483330194,0.236626483330194,0.00284721032430298,,,0.236626483330194,0.00284721032430298,0.236626483330194
CIV,2016,AFR,89.6496899641124,21357,4608,21299,3986,,,,,,,0,21710,,,,,0.981068631966836,,,,,,,0.216348185360815,0.216348185360815,0.0028293988611449,,,0.216348185360815,0.0028293988611449,0.216348185360815
CIV,2017,AFR,85.6839751242712,20939,4274,21125,3973,,,,,,,0,21307,,,,,0.991458206223307,,,,,,,0.202319526627219,0.202319526627219,0.00278815685891933,,,0.202319526627219,0.00278815685891933,0.202319526627219
CIV,2018,AFR,83.9036673888536,21034,4117,20843,3937,,,,,,,1,21303,,,,,0.978406797164719,,,,,,,0.197524348702202,0.197524348702202,0.00275718001137813,,,0.197524348702202,0.00275718001137813,0.197524348702202
CIV,2019,AFR,82.4682809368627,21208,3713,21019,3510,,,,,,,1,21498,,,,,0.977718857568146,,,,,,,0.176649697892383,0.176649697892383,0.00263056020401149,,,0.176649697892383,0.00263056020401149,0.176649697892383
CIV,2020,AFR,74.747116708731,19717,2856,19490,2758,,,,,,,1,19972,,,,,0.975866212697777,,,,,,,0.146536685479733,0.146536685479733,0.00253124175590122,,,0.146536685479733,0.00253124175590122,0.146536685479733
CMR,2000,AFR,33.8469701837263,5251,,,,,,,,,,,5251,,,,,,,,,,,,,,,,,,,
CMR,2001,AFR,70.9841414133171,11307,,,,,,,,,,,11307,,,,,,,,,,,,,,,,,,,
CMR,2002,AFR,67.5954701192503,11057,,,,,,,,,,,11477,,,,,,,,,,,,,,,,,,,
