iso3,year,pop,c.newinc
BMU,1988,60839,1
BMU,1989,61243,2
BMU,1990,61630,0
BMU,1991,62012,3
BMU,1992,62391,4
BMU,1993,62750,
BMU,1994,63101,
BMU,1995,63439,4
BMU,1996,63770,0
BMU,1997,64092,4
BMU,1998,64390,0
BMU,1999,64704,0
BMU,2000,65017,0
BMU,2001,65330,0
BMU,2002,65652,0
BMU,2003,65936,
BMU,2004,66156,6
BMU,2005,66260,
BMU,2006,66240,3
BMU,2007,66126,
BMU,2008,65940,
BMU,2009,65675,
BMU,2010,65388,1
BMU,2011,65076,1
BMU,2012,64737,3
BMU,2013,64381,0
BMU,2014,64038,0
BMU,2015,63695,0
BMU,2016,63360,2
BMU,2017,63040,2
BMU,2018,62763,2
BMU,2019,62508,2
BMU,2020,62273,3
BOL,1980,5579932,4412
BOL,1981,5697098,5072
BOL,1982,5814344,4777
BOL,1983,5932812,5178
BOL,1984,6054126,4131
BOL,1985,6179460,7679
BOL,1986,6309129,6837
BOL,1987,6442824,8960
BOL,1988,6580318,10664
BOL,1989,6721117,12563
BOL,1990,6864839,11166
BOL,1991,7011456,11223
BOL,1992,7160917,9520
BOL,1993,7312857,8614
BOL,1994,7466792,9431
BOL,1995,7622334,14422
BOL,1996,7779268,10194
BOL,1997,7937453,9853
BOL,1998,8096761,10132
BOL,1999,8257066,9863
BOL,2000,8418270,10127
BOL,2001,8580244,10531
BOL,2002,8742822,10201
BOL,2003,8905820,9836
BOL,2004,9069044,9801
BOL,2005,9232301,9748
BOL,2006,9395449,9014
BOL,2007,9558438,8574
BOL,2008,9721457,9070
BOL,2009,9884790,8865
BOL,2010,10048597,8363
BOL,2011,10212951,8521
BOL,2012,10377677,8257
BOL,2013,10542375,8327
BOL,2014,10706517,8079
BOL,2015,10869732,7831
BOL,2016,11031822,7681
BOL,2017,11192853,7576
BOL,2018,11353140,7597
BOL,2019,11513102,7461
BOL,2020,11673029,6007
BRA,1980,120694012,72608
BRA,1981,123570327,86411
BRA,1982,126498322,87822
BRA,1983,129448815,86617
BRA,1984,132383569,88365
BRA,1985,135274083,84310
BRA,1986,138108915,83731
BRA,1987,140891606,81826
BRA,1988,143627505,82395
BRA,1989,146328305,80048
BRA,1990,149003225,74570
BRA,1991,151648007,84990
BRA,1992,154259382,85955
BRA,1993,156849086,
BRA,1994,159432717,75759
BRA,1995,162019889,91013
BRA,1996,164614682,87254
BRA,1997,167209046,83309
BRA,1998,169785253,95009
BRA,1999,172318674,78870
BRA,2000,174790339,77899
BRA,2001,177196051,74466
BRA,2002,179537523,81436
BRA,2003,181809244,84060
BRA,2004,184006479,86881
BRA,2005,186127108,80675
BRA,2006,188167353,75647
BRA,2007,190130445,75424
BRA,2008,192030362,77281
BRA,2009,193886505,76348
BRA,2010,195713637,75196
BRA,2011,197514541,76246
BRA,2012,199287292,76492
BRA,2013,201035904,77401
BRA,2014,202763744,75963
BRA,2015,204471759,75606
BRA,2016,206163056,76298
BRA,2017,207833825,80158
BRA,2018,209469320,84359
BRA,2019,211049519,85154
BRA,2020,212559409,74826
BRB,1980,252388,64
BRB,1981,253296,3
BRB,1982,254078,30
BRB,1983,254791,17
BRB,1984,255493,14
BRB,1985,256260,12
BRB,1986,257117,7
BRB,1987,258012,3
BRB,1988,258970,4
BRB,1989,259961,5
BRB,1990,260933,5
BRB,1991,261912,5
BRB,1992,262890,6
BRB,1993,263869,
BRB,1994,264893,
BRB,1995,265955,3
BRB,1996,267047,3
BRB,1997,268183,5
BRB,1998,269334,7
BRB,1999,270455,2
BRB,2000,271511,3
BRB,2001,272494,6
BRB,2002,273423,5
BRB,2003,274331,
BRB,2004,275283,19
BRB,2005,276320,
BRB,2006,277475,5
BRB,2007,278701,16
BRB,2008,279946,3
BRB,2009,281107,2
BRB,2010,282131,6
BRB,2011,282987,0
BRB,2012,283698,4
BRB,2013,284294,4
BRB,2014,284825,5
BRB,2015,285327,0
BRB,2016,285798,3
BRB,2017,286229,0
BRB,2018,286640,1
BRB,2019,287021,0
BRB,2020,287371,6
BRN,1980,193880,196
BRN,1981,200027,285
BRN,1982,206064,245
BRN,1983,212073,276
BRN,1984,218176,256
BRN,1985,224440,238
BRN,1986,230917,212
BRN,1987,237565,189
BRN,1988,244405,126
BRN,1989,251456,128
BRN,1990,258714,143
BRN,1991,266208,
BRN,1992,273888,180
BRN,1993,281684,160
BRN,1994,289452,
BRN,1995,297112,
BRN,1996,304620,
BRN,1997,311962,160
BRN,1998,319135,
BRN,1999,326214,272
BRN,2000,333166,307
BRN,2001,340037,216
BRN,2002,346777,230
BRN,2003,353295,209
BRN,2004,359434,185
BRN,2005,365112,163
BRN,2006,370262,202
BRN,2007,374967,209
BRN,2008,379418,223
BRN,2009,383902,213
BRN,2010,388634,237
BRN,2011,393687,230
BRN,2012,398997,243
BRN,2013,404414,212
BRN,2014,409778,198
BRN,2015,414914,212
BRN,2016,419791,242
BRN,2017,424481,238
BRN,2018,428960,252
BRN,2019,433296,242
BRN,2020,437483,314
BTN,1980,406883,1539
BTN,1981,418107,2657
BTN,1982,428938,720
BTN,1983,439823,1017
BTN,1984,451471,904
BTN,1985,464264,1073
BTN,1986,478683,1582
BTN,1987,494313,608
BTN,1988,509532,1126
BTN,1989,522173,1525
BTN,1990,530801,1154
BTN,1991,534637,996
BTN,1992,534525,140
BTN,1993,532590,108
BTN,1994,531905,1159
BTN,1995,534629,1299
BTN,1996,541471,1271
BTN,1997,551713,1211
BTN,1998,564378,1292
BTN,1999,577886,1174
BTN,2000,591014,1140
BTN,2001,603643,1037
BTN,2002,616025,1089
BTN,2003,627840,1026
BTN,2004,638809,988
BTN,2005,648744,1007
BTN,2006,657404,917
BTN,2007,664873,999
BTN,2008,671611,961
BTN,2009,678329,1125
BTN,2010,685502,1311
BTN,2011,693297,1235
BTN,2012,701582,1130
BTN,2013,710235,1080
BTN,2014,719053,1066
BTN,2015,727885,963
BTN,2016,736706,1139
BTN,2017,745563,865
BTN,2018,754396,898
BTN,2019,763094,1005
BTN,2020,771612,911
BWA,1980,897860,2662
BWA,1981,930412,2605
BWA,1982,962859,2705
BWA,1983,996124,2883
BWA,1984,1031439,3101
BWA,1985,1069585,2706
BWA,1986,1110948,2627
BWA,1987,1154904,3173
BWA,1988,1200073,2740
BWA,1989,1244484,2532
BWA,1990,1286756,2938
BWA,1991,1326321,3274
BWA,1992,1363541,4179
BWA,1993,1399110,4654
BWA,1994,1434061,4756
BWA,1995,1469173,5665
BWA,1996,1504724,6636
BWA,1997,1540424,7287
BWA,1998,1575827,7960
BWA,1999,1610260,8647
BWA,2000,1643333,9292
BWA,2001,1674674,9618
BWA,2002,1704637,10204
BWA,2003,1734387,9862
BWA,2004,1765533,10131
BWA,2005,1799077,10058
BWA,2006,1835911,8558
BWA,2007,1875458,7962
BWA,2008,1915636,8891
BWA,2009,1953495,8362
BWA,2010,1987106,7013
BWA,2011,2015406,6603
BWA,2012,2039551,6848
BWA,2013,2062551,6834
BWA,2014,2088619,6019
BWA,2015,2120716,4972
BWA,2016,2159925,5460
BWA,2017,2205076,5274
BWA,2018,2254067,4654
BWA,2019,2303703,3089
BWA,2020,2351625,2484
CAF,1980,2199359,651
CAF,1981,2264441,758
CAF,1982,2335339,1475
CAF,1983,2408322,1686
CAF,1984,2478382,468
CAF,1985,2542170,520
CAF,1986,2597765,779
CAF,1987,2646836,499
CAF,1988,2693974,814
CAF,1989,2745735,64
CAF,1990,2806740,2124
CAF,1991,2878507,2045
CAF,1992,2959236,
CAF,1993,3046148,
CAF,1994,3135017,
CAF,1995,3222662,3339
CAF,1996,3308235,3623
CAF,1997,3392432,4459
CAF,1998,3475485,4875
CAF,1999,3558019,5003
CAF,2000,3640421,
CAF,2001,3722016,2550
CAF,2002,3802129,4837
CAF,2003,3881185,3932
CAF,2004,3959883,3908
CAF,2005,4038380,3210
CAF,2006,4118075,6045
CAF,2007,4198004,
CAF,2008,4273368,6803
CAF,2009,4337623,8743
CAF,2010,4386765,6643
CAF,2011,4418639,5611
CAF,2012,4436411,8084
CAF,2013,4447945,8590
CAF,2014,4464171,10186
CAF,2015,4493171,10459
CAF,2016,4537683,10356
CAF,2017,4596023,9664
CAF,2018,4666375,10881
CAF,2019,4745179,12046
CAF,2020,4829764,12610
CAN,1980,24416885,2762
CAN,1981,24668159,2526
CAN,1982,24916538,2473
CAN,1983,25171436,2355
CAN,1984,25444886,2356
CAN,1985,25744807,2144
CAN,1986,26075504,2145
CAN,1987,26432894,1972
CAN,1988,26806125,1947
CAN,1989,27179497,2035
CAN,1990,27541323,1997
CAN,1991,27888813,2018
CAN,1992,28224410,2109
CAN,1993,28547964,2013
CAN,1994,28860734,2074
CAN,1995,29164153,1965
CAN,1996,29457820,1877
CAN,1997,29742378,1995
CAN,1998,30022078,1809
CAN,1999,30302511,1820
CAN,2000,30588379,1723
CAN,2001,30880072,1770
CAN,2002,31178260,1664
CAN,2003,31488046,1628
CAN,2004,31815490,1544
CAN,2005,32164313,1552
CAN,2006,32536994,1535
CAN,2007,32930795,1518
CAN,2008,33337638,1561
CAN,2009,33746093,1563
CAN,2010,34147566,1361
CAN,2011,34539156,1430
CAN,2012,34922031,1653
CAN,2013,35296535,1638
CAN,2014,35664338,1568
CAN,2015,36026668,1640
CAN,2016,36382942,1738
CAN,2017,36732091,1796
CAN,2018,37074558,1796
CAN,2019,37411038,1912
CAN,2020,37742157,
CHE,1980,6283833,1160
CHE,1981,6295921,1193
CHE,1982,6321409,1167
CHE,1983,6356743,1097
CHE,1984,6396144,946
CHE,1985,6435424,961
CHE,1986,6473047,881
CHE,1987,6510593,1018
CHE,1988,6550730,1201
CHE,1989,6597360,1104
CHE,1990,6652873,1278
CHE,1991,6718818,1134
CHE,1992,6792906,987
CHE,1993,6868937,930
CHE,1994,6938407,924
CHE,1995,6995519,830
CHE,1996,7038027,765
CHE,1997,7068503,747
CHE,1998,7091775,750
CHE,1999,7115031,724
CHE,2000,7143764,577
CHE,2001,7179174,549
CHE,2002,7220378,594
CHE,2003,7268363,572
CHE,2004,7323728,551
CHE,2005,7386818,514
CHE,2006,7457961,473
CHE,2007,7536986,420
CHE,2008,7622826,463
CHE,2009,7713902,503
CHE,2010,7808674,508
CHE,2011,7906988,524
CHE,2012,8008006,416
CHE,2013,8108876,466
CHE,2014,8206003,423
CHE,2015,8296775,531
CHE,2016,8379915,573
CHE,2017,8455797,529
CHE,2018,8525614,473
CHE,2019,8591361,402
CHE,2020,8654618,351
CHL,1980,11419350,8523
CHL,1981,11582020,7337
CHL,1982,11743909,6941
CHL,1983,11907955,6989
CHL,1984,12078137,6561
CHL,1985,12257238,6644
CHL,1986,12445833,6854
CHL,1987,12642917,6280
CHL,1988,12847712,6324
CHL,1989,13058758,6728
CHL,1990,13274617,6151
CHL,1991,13495255,5498
CHL,1992,13719818,5304
CHL,1993,13944934,4598
CHL,1994,14166346,4138
CHL,1995,14380864,4150
CHL,1996,14587367,4178
CHL,1997,14786227,3880
CHL,1998,14977736,3652
CHL,1999,15162801,3429
CHL,2000,15342350,3021
CHL,2001,15516112,3006
CHL,2002,15684413,2448
CHL,2003,15849649,2239
CHL,2004,16014972,2664
CHL,2005,16182713,2505
CHL,2006,16354507,2532
CHL,2007,16530201,2418
CHL,2008,16708255,2427
CHL,2009,16886184,2398
CHL,2010,17062531,2376
CHL,2011,17233584,2450
CHL,2012,17400359,2394
CHL,2013,17571511,2412
CHL,2014,17758969,2383
CHL,2015,17969356,2569
CHL,2016,18209072,2548
CHL,2017,18470435,2740
CHL,2018,18729166,2947
CHL,2019,18952035,2912
CHL,2020,19116209,2420
CHN,1980,1000089228,
CHN,1981,1014022211,
CHN,1982,1027948989,98654
CHN,1983,1042431401,117557
CHN,1984,1058171973,151564
CHN,1985,1075589363,226899
CHN,1986,1095014106,265095
CHN,1987,1116095475,251600
CHN,1988,1137724234,304639
CHN,1989,1158357393,310607
CHN,1990,1176883681,375481
CHN,1991,1192897277,345000
CHN,1992,1206711243,320426
CHN,1993,1218817059,344218
CHN,1994,1230020026,363804
CHN,1995,1240920539,515764
CHN,1996,1251636178,504758
CHN,1997,1261996017,466394
CHN,1998,1271982349,445704
CHN,1999,1281514833,449518
CHN,2000,1290550767,454372
CHN,2001,1299129747,470221
CHN,2002,1307352256,462609
CHN,2003,1315303522,615868
CHN,2004,1323084639,798433
CHN,2005,1330776380,899729
CHN,2006,1338408644,945175
CHN,2007,1345993891,979502
CHN,2008,1353569480,975821
CHN,2009,1361169410,965257
CHN,2010,1368810604,908399
CHN,2011,1376497633,899669
CHN,2012,1384206408,890645
CHN,2013,1391883335,847176
CHN,2014,1399453966,819283
CHN,2015,1406847868,798439
CHN,2016,1414049353,778493
CHN,2017,1421021794,773150
CHN,2018,1427647789,795245
CHN,2019,1433783692,728265
CHN,2020,1439323774,624715
CIV,1980,8033652,4197
CIV,1981,8393689,4418
CIV,1982,8764991,5000
CIV,1983,9144940,6000
CIV,1984,9530103,6062
CIV,1985,9918204,5729
CIV,1986,10307268,6072
CIV,1987,10698188,6422
CIV,1988,11094740,6556
CIV,1989,11502453,6982
CIV,1990,11924873,7841
CIV,1991,12362404,8021
CIV,1992,12812428,9093
CIV,1993,13271638,9563
CIV,1994,13735438,14000
CIV,1995,14199759,11988
CIV,1996,14665125,13104
CIV,1997,15130674,13802
CIV,1998,15589407,14841
CIV,1999,16032573,15056
CIV,2000,16454660,15094
CIV,2001,16853027,16586
CIV,2002,17231539,16156
CIV,2003,17599613,17604
CIV,2004,17970493,20133
CIV,2005,18354513,19681
CIV,2006,18754914,20796
CIV,2007,19171250,23033
CIV,2008,19605568,23688
CIV,2009,20059147,22571
CIV,2010,20532944,22708
CIV,2011,21028652,22476
CIV,2012,21547188,23762
CIV,2013,22087506,24749
CIV,2014,22647672,23275
CIV,2015,23226148,22458
CIV,2016,23822726,21357
CIV,2017,24437475,20939
CIV,2018,25069226,21034
CIV,2019,25716554,21208
CIV,2020,26378275,19717
CMR,1980,8621409,2434
CMR,1981,8888534,2236
CMR,1982,9166813,3765
CMR,1983,9456496,3445
CMR,1984,9757849,3338
CMR,1985,10070806,3393
CMR,1986,10395481,2138
CMR,1987,10731058,3878
CMR,1988,11075423,4982
CMR,1989,11425807,5521
CMR,1990,11780086,5892
CMR,1991,12137912,6814
CMR,1992,12499499,6803
CMR,1993,12864091,7064
CMR,1994,13230978,7312
CMR,1995,13599984,3292
CMR,1996,13970812,3049
CMR,1997,14344444,3952
CMR,1998,14723772,5022
CMR,1999,15112598,7660
CMR,2000,15513944,5251
CMR,2001,15928910,11307
CMR,2002,16357605,11057
CMR,2003,16800869,16427
CMR,2004,17259322,17655
CMR,2005,17733408,21499
CMR,2006,18223677,23483
CMR,2007,18730283,24062
CMR,2008,19252674,24622
CMR,2009,19789922,24662
CMR,2010,20341236,24073
CMR,2011,20906392,24533
CMR,2012,21485267,24802
CMR,2013,22077300,25648
CMR,2014,22681853,26038
CMR,2015,23298376,26117
CMR,2016,23926549,25527
CMR,2017,24566070,24527
CMR,2018,25216261,23403
CMR,2019,25876387,24319
CMR,2020,26545864,22056
COD,1980,26358905,5122
COD,1981,27040329,3051
COD,1982,27717293,9905
COD,1983,28403858,13021
COD,1984,29119663,20415
COD,1985,29881222,26082
COD,1986,30683877,27665
COD,1987,31528702,27096
COD,1988,32443784,30272
COD,1989,33464767,31321
COD,1990,34612023,21131
COD,1991,35908240,33782
COD,1992,37333917,37660
COD,1993,38815835,36647
COD,1994,40252973,38477
COD,1995,41576239,42819
COD,1996,42757239,45999
COD,1997,43827191,45584
COD,1998,44849968,58917
COD,1999,45919615,59531
COD,2000,47105830,61024
COD,2001,48428534,66748
COD,2002,49871670,70424
COD,2003,51425583,80011
COD,2004,53068869,93679
COD,2005,54785894,97075
COD,2006,56578046,95666
COD,2007,58453687,99810
COD,2008,60411195,104861
COD,2009,62448572,111709
COD,2010,64563853,114170
COD,2011,66755151,110132
COD,2012,69020749,108984
COD,2013,71358804,112439
COD,2014,73767445,115795
COD,2015,76244532,119213
COD,2016,78789130,130596
COD,2017,81398765,150085
COD,2018,84068092,169748
COD,2019,86790568,178527
COD,2020,89561404,200955
COG,1980,1777932,742
COG,1981,1830629,1214
COG,1982,1884873,3716
COG,1983,1940454,4156
COG,1984,1996994,2776
COG,1985,2054308,2648
COG,1986,2112359,3120
COG,1987,2171319,3473
COG,1988,2231462,3878
COG,1989,2293161,4363
COG,1990,2356740,591
COG,1991,2422312,618
COG,1992,2489945,1179
COG,1993,2559880,1976
COG,1994,2632345,2992
COG,1995,2707532,3615
COG,1996,2785815,4469
COG,1997,2867283,3417
COG,1998,2951651,3863
COG,1999,3038432,5023
COG,2000,3127420,9239
COG,2001,3217930,9735
COG,2002,3310376,9888
COG,2003,3406915,7782
COG,2004,3510468,9729
COG,2005,3622775,9853
COG,2006,3745143,8478
COG,2007,3876123,9002
COG,2008,4011487,8886
COG,2009,4145400,9765
COG,2010,4273738,10150
COG,2011,4394842,10975
COG,2012,4510197,11303
COG,2013,4622757,10699
COG,2014,4736965,10017
COG,2015,4856093,9937
COG,2016,4980996,10424
COG,2017,5110701,10005
COG,2018,5244363,10706
COG,2019,5380504,11802
COG,2020,5518092,11175
COK,1980,17519,8
COK,1981,17306,2
COK,1982,17271,12
COK,1983,17343,15
COK,1984,17473,3
COK,1985,17592,8
COK,1986,17702,3
COK,1987,17794,2
COK,1988,17898,0
COK,1989,18026,2
COK,1990,18195,0
COK,1991,18419,1
COK,1992,18678,6
COK,1993,18934,5
COK,1994,19081,4
COK,1995,19105,2
COK,1996,18948,1
COK,1997,18653,2
COK,1998,18313,0
COK,1999,18042,3
COK,2000,17935,1
COK,2001,18017,2
COK,2002,18274,1
COK,2003,18609,0
COK,2004,18892,1
COK,2005,19070,1
COK,2006,19094,1
COK,2007,18994,
COK,2008,18808,2
COK,2009,18602,2
COK,2010,18392,0
COK,2011,18200,1
COK,2012,18009,1
COK,2013,17834,2
COK,2014,17685,2
COK,2015,17581,0
COK,2016,17521,2
COK,2017,17505,0
COK,2018,17519,0
COK,2019,17547,1
COK,2020,17564,1
COL,1980,26900508,11589
COL,1981,27496608,11483
COL,1982,28101824,12126
COL,1983,28714183,13716
COL,1984,29331230,12792
COL,1985,29951194,12024
COL,1986,30572479,11639
COL,1987,31195417,11437
COL,1988,31822527,11469
COL,1989,32457497,11329
COL,1990,33102569,12447
COL,1991,33758328,12263
COL,1992,34422568,11199
COL,1993,35091272,11043
COL,1994,35758978,8901
COL,1995,36421438,9912
COL,1996,37076387,9702
COL,1997,37723803,8042
COL,1998,38364307,9155
COL,1999,38999468,10999
COL,2000,39629965,11630
COL,2001,40255956,11480
COL,2002,40875363,11376
COL,2003,41483872,11640
COL,2004,42075953,11242
COL,2005,42647731,10360
COL,2006,43200901,11128
COL,2007,43737512,10950
COL,2008,44254972,11344
COL,2009,44750054,11324
COL,2010,45222699,11420
COL,2011,45662747,11884
COL,2012,46075721,12097
COL,2013,46495492,11737
COL,2014,46967706,11637
COL,2015,47520667,11858
COL,2016,48175048,12581
COL,2017,48909844,13007
COL,2018,49661056,13140
COL,2019,50339443,14292
COL,2020,50882884,12088
COM,1980,307831,
COM,1981,317617,
COM,1982,326944,
COM,1983,336088,
COM,1984,345455,
COM,1985,355337,
COM,1986,365765,
COM,1987,376647,
COM,1988,387964,212
COM,1989,399638,139
COM,1990,411598,140
COM,1991,423873,119
COM,1992,436454,108
COM,1993,449270,129
COM,1994,462280,115
COM,1995,475394,123
COM,1996,488625,138
COM,1997,501955,134
COM,1998,515382,132
COM,1999,528853,153
COM,2000,542358,120
COM,2001,555895,138
COM,2002,569480,111
COM,2003,583213,73
COM,2004,597230,89
COM,2005,611625,111
COM,2006,626427,112
COM,2007,641624,
COM,2008,657227,134
COM,2009,673251,128
COM,2010,689696,
COM,2011,706578,117
COM,2012,723865,120
COM,2013,741511,121
COM,2014,759390,148
COM,2015,777435,
COM,2016,795597,163
COM,2017,813890,128
COM,2018,832322,121
COM,2019,850891,
COM,2020,869595,
CPV,1980,283848,516
CPV,1981,288678,344
CPV,1982,294244,393
CPV,1983,300226,230
CPV,1984,306140,285
CPV,1985,311668,259
CPV,1986,316613,
CPV,1987,321137,285
CPV,1988,325744,276
CPV,1989,331180,210
CPV,1990,337953,221
CPV,1991,346229,
CPV,1992,355763,
CPV,1993,366057,
CPV,1994,376409,
CPV,1995,386288,303
CPV,1996,395533,179
CPV,1997,404248,196
CPV,1998,412513,205
CPV,1999,420456,
CPV,2000,428178,
CPV,2001,435701,291
CPV,2002,442955,195
CPV,2003,449925,316
CPV,2004,456619,294
CPV,2005,463034,292
CPV,2006,469171,262
CPV,2007,475067,274
CPV,2008,480846,334
CPV,2009,486667,332
CPV,2010,492644,356
CPV,2011,498858,380
CPV,2012,505241,420
CPV,2013,511740,302
CPV,2014,518276,274
CPV,2015,524740,269
CPV,2016,531140,247
CPV,2017,537499,249
CPV,2018,543764,200
CPV,2019,549936,203
CPV,2020,555988,207
CRI,1980,2389973,396
CRI,1981,2455593,521
CRI,1982,2523358,459
CRI,1983,2593015,479
CRI,1984,2664220,393
CRI,1985,2736719,376
CRI,1986,2810245,418
CRI,1987,2884856,434
CRI,1988,2960932,442
CRI,1989,3039015,311
CRI,1990,3119436,230
CRI,1991,3202083,201
CRI,1992,3286525,118
CRI,1993,3372298,313
CRI,1994,3458829,325
CRI,1995,3545524,586
CRI,1996,3632361,636
CRI,1997,3718952,692
CRI,1998,3803893,730
CRI,1999,3885428,851
CRI,2000,3962369,585
CRI,2001,4034074,630
CRI,2002,4100922,543
CRI,2003,4164053,547
CRI,2004,4225156,712
CRI,2005,4285504,534
CRI,2006,4345421,488
CRI,2007,4404626,550
CRI,2008,4463123,501
CRI,2009,4520739,443
CRI,2010,4577371,492
CRI,2011,4633086,514
CRI,2012,4688003,475
CRI,2013,4742111,410
CRI,2014,4795390,463
CRI,2015,4847805,424
CRI,2016,4899336,368
CRI,2017,4949955,379
CRI,2018,4999443,401
CRI,2019,5047561,405
CRI,2020,5094114,
CUB,1980,9849457,1133
CUB,1981,9898891,833
CUB,1982,9940314,815
CUB,1983,9981303,762
CUB,1984,10031651,705
CUB,1985,10097910,680
CUB,1986,10183894,656
CUB,1987,10286645,630
CUB,1988,10397519,628
CUB,1989,10503967,581
CUB,1990,10596986,546
CUB,1991,10673534,514
CUB,1992,10736386,410
CUB,1993,10789312,790
CUB,1994,10838461,1681
CUB,1995,10888246,1553
CUB,1996,10939285,1465
CUB,1997,10989730,1346
CUB,1998,11038706,1234
CUB,1999,11084673,1135
CUB,2000,11126423,1183
CUB,2001,11164676,926
CUB,2002,11199664,898
CUB,2003,11229185,840
CUB,2004,11250369,784
CUB,2005,11261586,772
CUB,2006,11261241,765
CUB,2007,11251117,762
CUB,2008,11236975,817
CUB,2009,11226711,712
CUB,2010,11225833,827
CUB,2011,11236671,805
CUB,2012,11257112,734
CUB,2013,11282722,757
CUB,2014,11306909,729
CUB,2015,11324777,698
CUB,2016,11335108,682
CUB,2017,11339255,712
CUB,2018,11338146,710
CUB,2019,11333484,636
CUB,2020,11326616,580
CUW,2010,149188,5
CUW,2011,152309,1
CUW,2012,154812,1
CUW,2013,156790,2
CUW,2014,158432,5
CUW,2015,159850,8
CUW,2016,161055,4
CUW,2017,161986,9
CUW,2018,162753,
CUW,2019,163423,
CUW,2020,164100,
CYM,1980,16207,0
CYM,1981,16857,2
CYM,1982,17436,0
CYM,1983,18005,1
CYM,1984,18662,1
CYM,1985,19460,4
CYM,1986,20426,1
CYM,1987,21539,0
CYM,1988,22775,0
CYM,1989,24028,2
CYM,1990,25307,2
CYM,1991,26540,3
CYM,1992,27784,3
CYM,1993,29068,2
CYM,1994,30521,
CYM,1995,32161,2
CYM,1996,34065,0
CYM,1997,36155,0
CYM,1998,38330,3
CYM,1999,40423,2
CYM,2000,42305,5
CYM,2001,43934,1
CYM,2002,45347,0
CYM,2003,46624,0
CYM,2004,47899,1
CYM,2005,49261,
CYM,2006,50729,0
CYM,2007,52280,1
CYM,2008,53835,1
CYM,2009,55321,2
CYM,2010,56672,4
CYM,2011,57877,2
CYM,2012,58963,6
CYM,2013,59933,5
CYM,2014,60848,0
CYM,2015,61721,7
CYM,2016,62564,3
CYM,2017,63382,4
CYM,2018,64172,3
CYM,2019,64948,4
CYM,2020,65720,2
CYP,1980,685408,69
CYP,1981,689170,69
CYP,1982,691716,86
CYP,1983,694076,73
CYP,1984,697715,39
CYP,1985,703694,61
CYP,1986,712335,48
CYP,1987,723384,35
CYP,1988,736476,39
CYP,1989,751043,23
CYP,1990,766616,29
CYP,1991,783121,43
CYP,1992,800610,39
CYP,1993,818750,37
CYP,1994,837104,37
CYP,1995,855391,36
CYP,1996,873426,24
CYP,1997,891190,47
CYP,1998,908710,45
CYP,1999,926049,39
CYP,2000,943288,33
CYP,2001,960274,40
CYP,2002,976968,20
CYP,2003,993562,35
CYP,2004,1010410,30
CYP,2005,1027657,34
CYP,2006,1045508,36
CYP,2007,1063708,41
CYP,2008,1081568,48
CYP,2009,1098089,51
CYP,2010,1112617,61
CYP,2011,1124837,51
CYP,2012,1135046,63
CYP,2013,1143866,41
CYP,2014,1152297,39
CYP,2015,1160987,63
CYP,2016,1170189,57
CYP,2017,1179685,52
CYP,2018,1189262,51
CYP,2019,1198574,66
CYP,2020,1207361,
CZE,1980,10349084,4962
CZE,1981,10365523,4312
CZE,1982,10365264,4146
CZE,1983,10354100,4016
CZE,1984,10340629,3653
CZE,1985,10331144,3117
CZE,1986,10327290,2553
CZE,1987,10327472,2196
CZE,1988,10330925,2047
CZE,1989,10335875,1905
CZE,1990,10340877,1937
CZE,1991,10346458,2079
CZE,1992,10353021,1986
CZE,1993,10358694,1864
CZE,1994,10360964,1960
CZE,1995,10358190,1834
CZE,1996,10350302,1969
CZE,1997,10338346,1834
CZE,1998,10323244,1805
CZE,1999,10306404,1605
CZE,2000,10289374,1414
CZE,2001,10271019,1291
CZE,2002,10252264,1156
CZE,2003,10239131,1128
CZE,2004,10239444,1027
CZE,2005,10258165,973
CZE,2006,10298609,941
CZE,2007,10357535,790
CZE,2008,10425267,807
CZE,2009,10488155,632
CZE,2010,10536514,619
CZE,2011,10566512,568
CZE,2012,10581302,565
CZE,2013,10586529,471
CZE,2014,10591104,474
CZE,2015,10601390,508
CZE,2016,10618868,511
CZE,2017,10641032,499
CZE,2018,10665679,435
CZE,2019,10689213,458
CZE,2020,10708982,360
DEU,1980,78283101,29991
DEU,1981,78107860,27083
DEU,1982,77926016,25397
DEU,1983,77770210,22977
DEU,1984,77682293,20243
DEU,1985,77691591,20074
DEU,1986,77806136,17906
DEU,1987,78015742,17102
DEU,1988,78307525,16282
DEU,1989,78660301,15385
DEU,1990,79053984,14653
DEU,1991,79490831,13474
DEU,1992,79963166,14113
DEU,1993,80428557,14161
DEU,1994,80832928,12982
DEU,1995,81138653,12198
DEU,1996,81323666,11814
DEU,1997,81399250,11163
DEU,1998,81402671,10440
DEU,1999,81389935,9974
DEU,2000,81400883,9064
DEU,2001,81453894,6959
DEU,2002,81535124,6931
DEU,2003,81614371,7025
DEU,2004,81646474,6193
DEU,2005,81602739,5700
DEU,2006,81472235,5143
DEU,2007,81277836,4657
DEU,2008,81065751,4136
DEU,2009,80899961,4168
DEU,2010,80827001,4056
DEU,2011,80855629,4062
DEU,2012,80972629,4029
DEU,2013,81174373,4193
DEU,2014,81450370,4328
DEU,2015,81787411,5671
DEU,2016,82193770,5737
DEU,2017,82658409,5353
DEU,2018,83124413,5265
DEU,2019,83517046,4628
