country,iso3,g.whoregion,row.rank.new,year.new,source.new,all.areas.covered.new,area.desc.new,surv.quality.new,dst.rlt.new,mdr.new,mdr.new.pcnt,mdr.new.pcnt.lo,mdr.new.pcnt.hi,dr.r.nh.new,dr.r.nh.new.pcnt,dr.r.nh.new.pcnt.lo,dr.r.nh.new.pcnt.hi,xpert.new,xpert.dr.r.new,xpert.dr.r.new.pcnt,xpert.dr.r.new.pcnt.lo,xpert.dr.r.new.pcnt.hi,r.rlt.new,rr.new,rr.new.pcnt,rr.new.pcnt.lo,rr.new.pcnt.hi,dst.rlt.hr.new,dst.rlt.hr.new.pcnt,dst.rlt.hr.new.pcnt.lo,dst.rlt.hr.new.pcnt.hi,dst.rlt.rr.new,dst.rlt.rr.new.pcnt,dst.rlt.rr.new.pcnt.lo,dst.rlt.rr.new.pcnt.hi
Malta,MLT,EUR,13,2003,Surveillance,1,,A,9,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,14,2002,Surveillance,1,,A,13,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,15,2001,Surveillance,1,,A,9,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,16,1999,Surveillance,1,,A,13,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,1,2020,Surveillance,1,,A,442,79,,,,,,,,,,,,,33246,1302,,,,127,,,,89,,,
Myanmar,MMR,SEA,2,2018,Surveillance,1,,A,278,65,,,,,,,,,,,,,45169,2194,,,,105,,,,84,,,
Myanmar,MMR,SEA,3,2013,Survey,1,,A,1103,,5,3.1,6.8,,0.1,0,0.8,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,4,2008,Survey,1,,A,1071,,4.2,3.1,5.6,,0.7,0.3,1.3,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,5,2003,Survey,1,,A,733,,3.96,2.65,5.68,,0.68,0.22,1.59,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,1,2020,Surveillance,1,,A,26,0,,,,,,,,,,,,,29,0,,,,0,,,,0,,,
Montenegro,MNE,EUR,2,2019,Surveillance,1,,A,53,0,,,,,,,,,,,,,62,0,,,,0,,,,0,,,
Montenegro,MNE,EUR,3,2018,Surveillance,1,,A,57,0,,,,,,,,,,,,,60,0,,,,0,,,,0,,,
Montenegro,MNE,EUR,4,2017,Surveillance,1,,A,46,0,,,,,,,,,,,,,49,0,,,,1,,,,0,,,
Montenegro,MNE,EUR,5,2016,Surveillance,1,,A,50,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,6,2015,Surveillance,1,,A,53,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,7,2014,Surveillance,1,,A,63,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,8,2013,Surveillance,1,,A,67,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,9,2012,Surveillance,1,,A,58,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,10,2011,Surveillance,1,,A,57,1,,,,,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,11,2010,Surveillance,1,,A,61,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,12,2009,Surveillance,1,,A,80,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,13,2008,Surveillance,1,,A,75,0,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,14,2007,pre-2010 TME data collection,1,,A,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,15,2006,pre-2010 TME data collection,1,,A,90,0,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,16,2005,Surveillance,1,,A,82,0,,,,2,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,1,2020,Surveillance,1,,A,545,33,,,,,,,,,,,,,1612,90,,,,114,,,,37,,,
Mongolia,MNG,WPR,2,2019,Surveillance,1,,N,501,30,,,,,,,,,,,,,1491,104,,,,112,,,,35,,,
Mongolia,MNG,WPR,3,2018,Surveillance,1,,N,966,38,,,,,,,,,,,,,1242,54,,,,169,,,,38,,,
Mongolia,MNG,WPR,4,2016,Survey,1,,A,1273,,,,,,,,,1156,,5.5,4.2,6.9,,,,,,,,,,,,,
Mongolia,MNG,WPR,5,2007,Survey,1,,A,650,,1.4,0.7,2.5,,0.8,0.3,1.8,,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,6,1999,Survey,1,,A,405,,0.99,0.27,2.51,,0.25,0.01,1.37,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,1,2020,Surveillance,1,,N,24,2,,,,,,,,,,,,,24,2,,,,3,,,,2,,,
Northern Mariana Islands,MNP,WPR,2,2019,Surveillance,1,,N,24,0,,,,,,,,,,,,,24,0,,,,3,,,,0,,,
Northern Mariana Islands,MNP,WPR,3,2018,Surveillance,1,,N,15,1,,,,,,,,,,,,,15,1,,,,2,,,,1,,,
Northern Mariana Islands,MNP,WPR,4,2017,Surveillance,1,,A,22,0,,,,,,,,,,,,,22,0,,,,4,,,,0,,,
Northern Mariana Islands,MNP,WPR,5,2016,Surveillance,1,,A,16,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,6,2014,Surveillance,1,,A,19,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,7,2012,Surveillance,1,,A,15,0,,,,0,,,,30,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,8,2011,Surveillance,1,,A,19,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,9,2010,Surveillance,1,,A,17,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,10,2009,Surveillance,1,,A,21,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,11,2007,pre-2010 TME data collection,1,,A,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,12,2006,Surveillance,1,,A,18,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,13,2005,Surveillance,1,,A,24,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,14,2004,Surveillance,1,,A,21,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,15,2003,Surveillance,1,,A,27,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,16,2002,Surveillance,1,,A,29,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,AFR,1,2007,Survey,1,,A,1102,,3.5,2.2,4.8,,0.2,0,0.7,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,AFR,2,1999,Survey,1,,A,1028,,3.5,2.45,4.85,,1.75,1.04,2.77,,,,,,,,,,,,,,,,,,
Mauritania,MRT,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat,MSR,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,1,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,83,0,,,,0,,,,0,,,
Mauritius,MUS,AFR,2,2019,Surveillance,1,,A,110,0,,,,,,,,,,,,,110,1,,,,0,,,,1,,,
Mauritius,MUS,AFR,3,2018,Surveillance,1,,N,118,1,,,,,,,,,,,,,118,1,,,,6,,,,1,,,
Mauritius,MUS,AFR,4,2017,Surveillance,1,,A,105,1,,,,,,,,,,,,,105,2,,,,2,,,,2,,,
Mauritius,MUS,AFR,5,2016,Surveillance,1,,A,111,2,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,6,2015,Surveillance,1,,A,119,1,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,7,2014,Surveillance,1,,A,114,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,8,2013,Surveillance,1,,A,118,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,9,2012,Surveillance,1,,A,121,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,10,2011,Surveillance,1,,A,100,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,11,2010,Surveillance,1,,A,105,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,AFR,1,2019,Survey,1,,A,1466,,0.68,0.32,1.25,,,,,,,,,,1541,,2.32,1.56,3.08,,8.19,6.83,9.7,,2.04,1.38,2.9
Malawi,MWI,AFR,2,2011,Survey,1,,A,1196,,0.42,0.14,0.97,,0.33,0.06,1.5,,,,,,,,,,,,,,,,,,
Malaysia,MYS,WPR,1,2019,Surveillance,1,,N,11961,68,,,,,,,,,,,,,12019,142,,,,246,,,,150,,,
Malaysia,MYS,WPR,2,2014,Surveillance,1,,A,4732,19,,,,54,,,,0,0,,,,,,,,,,,,,,,,
Malaysia,MYS,WPR,1001,1997,Survey,0,Peninsular Malaysia,A,1001,,0.1,0,0.56,,0.4,0.11,1.02,,,,,,,,,,,,,,,,,,
Namibia,NAM,AFR,1,2020,Surveillance,1,,N,33,26,,,,,,,,,,,,,3335,138,,,,27,,,,32,,,
Namibia,NAM,AFR,2,2018,Surveillance,1,,N,117,96,,,,,,,,,,,,,3803,219,,,,98,,,,98,,,
Namibia,NAM,AFR,3,2015,Survey,1,,A,2463,,4.3,3.4,5.1,,0.7,0.4,1,,,,,,,,,,,,,,,,,,
Namibia,NAM,AFR,4,2008,Survey,1,,A,1054,,3.8,2.7,5.1,,0.8,0.3,1.5,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,1,2019,Surveillance,1,,N,16,0,,,,,,,,,,,,,16,0,,,,1,,,,0,,,
New Caledonia,NCL,WPR,2,2018,Surveillance,1,,A,23,0,,,,,,,,,,,,,23,0,,,,1,,,,0,,,
New Caledonia,NCL,WPR,3,2017,Surveillance,1,,A,25,1,,,,,,,,,,,,,25,1,,,,2,,,,1,,,
New Caledonia,NCL,WPR,4,2016,Surveillance,1,,A,25,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,5,2014,Surveillance,1,,A,11,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,6,2012,Surveillance,1,,A,28,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,7,2011,Surveillance,1,,A,24,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,8,1996,Survey,1,,A,93,,0,0,3.17,,0,0,3.17,,,,,,,,,,,,,,,,,,
Niger,NER,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,AFR,1,2010,Survey,1,,A,1190,,2.9,2.1,4,,1.4,0.9,2.2,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,AMR,1,2020,Surveillance,1,,A,1262,1,,,,,,,,,,,,,1262,18,,,,1,,,,18,,,
Nicaragua,NIC,AMR,2,2006,Survey,1,,A,320,,0.63,0.08,2.24,,0.31,0.01,1.73,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,AMR,3,1998,Survey,1,,A,564,,1.24,0.5,2.56,,0.53,0.11,1.55,,,,,,,,,,,,,,,,,,
Niue,NIU,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,1,2020,Surveillance,1,,N,243,3,,,,,,,,,,,,,244,4,,,,21,,,,4,,,
Netherlands,NLD,EUR,2,2019,Surveillance,1,,A,286,6,,,,,,,,,,,,,287,7,,,,14,,,,7,,,
Netherlands,NLD,EUR,3,2018,Surveillance,1,,N,326,3,,,,,,,,,,,,,326,3,,,,22,,,,3,,,
Netherlands,NLD,EUR,4,2017,Surveillance,1,,A,354,5,,,,,,,,,,,,,354,6,,,,30,,,,6,,,
Netherlands,NLD,EUR,5,2016,Surveillance,1,,A,343,6,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,6,2015,Surveillance,1,,A,368,6,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,7,2014,Surveillance,1,,A,327,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,8,2013,Surveillance,1,,A,349,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,9,2012,Surveillance,1,,A,628,10,,,,2,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,10,2011,Surveillance,1,,A,694,12,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,11,2010,Surveillance,1,,A,743,10,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,12,2009,Surveillance,1,,A,719,15,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,13,2008,Surveillance,1,,A,696,11,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,14,2007,pre-2010 TME data collection,1,,A,553,3,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,15,2006,pre-2010 TME data collection,1,,A,645,3,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,16,2005,Surveillance,1,,A,709,5,,,,5,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,17,2004,Surveillance,1,,A,636,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,18,2003,Surveillance,1,,A,518,6,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,19,2002,Surveillance,1,,A,636,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,20,2001,Surveillance,1,,A,484,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,21,2000,Surveillance,1,,A,768,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,22,1999,Surveillance,1,,A,899,4,,,,3,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,23,1996,Surveillance,1,,A,1042,6,,,,5,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,1,2020,Surveillance,1,,A,78,1,,,,,,,,,,,,,81,2,,,,7,,,,2,,,
Norway,NOR,EUR,2,2019,Surveillance,1,,N,81,1,,,,,,,,,,,,,82,1,,,,5,,,,1,,,
Norway,NOR,EUR,3,2018,Surveillance,1,,A,100,4,,,,,,,,,,,,,100,6,,,,10,,,,6,,,
Norway,NOR,EUR,4,2017,Surveillance,1,,A,131,6,,,,,,,,,,,,,134,6,,,,13,,,,6,,,
Norway,NOR,EUR,5,2015,Surveillance,1,,A,156,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,6,2014,Surveillance,1,,A,213,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,7,2013,Surveillance,1,,A,181,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,8,2012,Surveillance,1,,A,250,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,9,2011,Surveillance,1,,A,230,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,10,2010,Surveillance,1,,A,225,6,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,11,2009,Surveillance,1,,A,224,8,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,12,2008,Surveillance,1,,A,180,1,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,13,2007,pre-2010 TME data collection,1,,A,225,2,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,14,2006,pre-2010 TME data collection,1,,A,216,1,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,15,2005,Surveillance,1,,A,193,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,16,2004,Surveillance,1,,A,223,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,17,2003,Surveillance,1,,A,219,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,18,2002,Surveillance,1,,A,181,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,19,2001,Surveillance,1,,A,182,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,20,2000,Surveillance,1,,A,160,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,21,1999,Surveillance,1,,A,144,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,22,1996,Surveillance,1,,A,138,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,1,2011,Survey,1,,A,664,,2.2,1.3,3.8,,0,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,2,2007,Survey,1,,A,766,,2.87,1.8,4.35,,0,0,0.39,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,3,2001,Survey,1,,A,755,,1.32,0.64,2.44,,0.4,0.08,1.16,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,4,1999,Survey,1,,A,668,,3.74,2.42,5.52,,0,0,0.45,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,5,1996,Survey,1,,A,787,,1.14,0.52,2.17,,0.51,0.14,1.3,,,,,,,,,,,,,,,,,,
Nauru,NRU,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,1,2014,Surveillance,1,,A,156,2,,,,2,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,2,2012,Surveillance,1,,A,221,2,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,3,2011,Surveillance,1,,A,229,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,4,2009,Surveillance,1,,A,236,6,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,5,2008,Surveillance,1,,A,231,0,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,6,2007,Surveillance,1,,A,214,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,7,2006,Surveillance,1,,A,250,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,8,2005,Surveillance,1,,A,247,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,9,2004,Surveillance,1,,A,278,2,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,10,2003,Surveillance,1,,A,304,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,11,2002,Surveillance,1,,A,263,3,,,,1,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,12,2001,Surveillance,1,,A,272,0,,,,1,,,,,,,,,,,,,,,,,,,,,
